order_id,order_date,customer_id,cust_type,channel,region,category,product,qty,unit_price,revenue
INV-70539,2026-05-07,C1149,loyal,TikTok Shop,Lainnya,Elektronik,Keyboard Mekanik,1,380000,380000
INV-70414,2026-05-07,C1114,occasional,TikTok Shop,Jabodetabek,Elektronik,Webcam HD,2,210000,420000
INV-70840,2026-05-08,C1237,champion,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70983,2026-05-08,C1283,loyal,Tokopedia,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-70732,2026-05-08,C1206,regular,Offline Store,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70719,2026-05-08,C1199,loyal,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70889,2026-05-09,C1249,regular,Offline Store,Jawa Timur,Elektronik,Webcam HD,1,210000,210000
INV-70845,2026-05-09,C1237,champion,TikTok Shop,Jabodetabek,Rumah Tangga,Diffuser Aroma,1,195000,195000
INV-71360,2026-05-09,C1377,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70720,2026-05-10,C1199,loyal,Offline Store,Jawa Tengah,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70926,2026-05-10,C1261,champion,TikTok Shop,Jawa Barat,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70218,2026-05-10,C1061,occasional,Shopee,Sumatera,Rumah Tangga,Karpet Bulu,2,240000,480000
INV-71333,2026-05-10,C1368,regular,TikTok Shop,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71071,2026-05-10,C1302,champion,Shopee,Sumatera,Rumah Tangga,Karpet Bulu,3,240000,720000
INV-70400,2026-05-12,C1112,loyal,Tokopedia,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71407,2026-05-12,C1389,regular,Tokopedia,Jawa Tengah,Makanan,Granola 500g,1,92000,92000
INV-70455,2026-05-12,C1130,loyal,Offline Store,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70316,2026-05-12,C1088,champion,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70950,2026-05-12,C1269,onetime,Offline Store,Sumatera,Rumah Tangga,Diffuser Aroma,2,195000,390000
INV-70268,2026-05-12,C1075,occasional,Shopee,Jabodetabek,Elektronik,Keyboard Mekanik,1,380000,380000
INV-70553,2026-05-13,C1151,regular,Shopee,Jawa Barat,Fashion,Dress Casual,1,225000,225000
INV-70614,2026-05-13,C1166,occasional,TikTok Shop,Jawa Timur,Fashion,Kemeja Linen,1,185000,185000
INV-71392,2026-05-13,C1386,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70678,2026-05-14,C1186,loyal,Tokopedia,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71003,2026-05-15,C1287,champion,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70712,2026-05-15,C1197,occasional,Offline Store,Sumatera,Elektronik,Webcam HD,3,210000,630000
INV-70241,2026-05-15,C1069,loyal,Shopee,Lainnya,Elektronik,Webcam HD,4,210000,840000
INV-70276,2026-05-15,C1078,regular,Tokopedia,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71558,2026-05-16,C1428,loyal,Tokopedia,Jawa Barat,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71058,2026-05-16,C1300,regular,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71022,2026-05-16,C1290,loyal,Shopee,Jawa Tengah,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71404,2026-05-16,C1386,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70499,2026-05-17,C1141,loyal,TikTok Shop,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71019,2026-05-17,C1290,loyal,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70462,2026-05-17,C1132,regular,Tokopedia,Jabodetabek,Kecantikan,Serum Vit C,1,145000,145000
INV-70270,2026-05-18,C1076,loyal,Tokopedia,Jabodetabek,Rumah Tangga,Organizer Laci,3,78000,234000
INV-70370,2026-05-18,C1104,occasional,Tokopedia,Jabodetabek,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70706,2026-05-18,C1195,champion,Shopee,Jawa Tengah,Makanan,Granola 500g,2,92000,184000
INV-70092,2026-05-18,C1028,occasional,Offline Store,Jawa Timur,Makanan,Granola 500g,2,92000,184000
INV-70581,2026-05-19,C1157,loyal,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71537,2026-05-19,C1424,loyal,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70159,2026-05-19,C1048,occasional,Shopee,Sumatera,Fashion,Dress Casual,2,225000,450000
INV-71351,2026-05-19,C1372,onetime,Offline Store,Sumatera,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70102,2026-05-20,C1029,champion,Tokopedia,Jawa Timur,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-71148,2026-05-20,C1325,regular,Shopee,Jabodetabek,Elektronik,Keyboard Mekanik,1,380000,380000
INV-71092,2026-05-20,C1306,loyal,Shopee,Sumatera,Elektronik,Smartwatch,4,450000,1800000
INV-70779,2026-05-20,C1220,loyal,Shopee,Jawa Timur,Elektronik,Power Bank 20K,3,185000,555000
INV-71152,2026-05-20,C1326,loyal,Offline Store,Sumatera,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-70656,2026-05-21,C1179,loyal,Tokopedia,Sumatera,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71140,2026-05-21,C1322,loyal,TikTok Shop,Sumatera,Elektronik,Power Bank 20K,1,185000,185000
INV-70265,2026-05-21,C1074,regular,Shopee,Jawa Barat,Fashion,Celana Chino,1,195000,195000
INV-70685,2026-05-21,C1186,loyal,Tokopedia,Jawa Timur,Elektronik,Webcam HD,1,210000,210000
INV-70682,2026-05-21,C1186,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-71347,2026-05-21,C1371,regular,TikTok Shop,Jawa Timur,Elektronik,Webcam HD,2,210000,420000
INV-71269,2026-05-22,C1358,champion,Offline Store,Jawa Timur,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71536,2026-05-22,C1424,loyal,Shopee,Jawa Timur,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71413,2026-05-22,C1391,occasional,Shopee,Jawa Barat,Makanan,Granola 500g,1,92000,92000
INV-71329,2026-05-22,C1366,loyal,Tokopedia,Sumatera,Elektronik,Smartwatch,2,450000,900000
INV-71001,2026-05-22,C1287,champion,Tokopedia,Jawa Barat,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-70566,2026-05-22,C1156,champion,Shopee,Jabodetabek,Elektronik,Keyboard Mekanik,3,380000,1140000
INV-70800,2026-05-22,C1224,regular,Offline Store,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-70588,2026-05-23,C1160,occasional,Offline Store,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70145,2026-05-23,C1042,loyal,TikTok Shop,Jawa Timur,Rumah Tangga,Organizer Laci,2,78000,156000
INV-71200,2026-05-23,C1339,onetime,Offline Store,Jabodetabek,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-70650,2026-05-23,C1178,regular,Shopee,Lainnya,Elektronik,Smartwatch,3,450000,1350000
INV-70594,2026-05-23,C1161,champion,Shopee,Jabodetabek,Makanan,Granola 500g,2,92000,184000
INV-70176,2026-05-23,C1050,regular,Tokopedia,Jawa Barat,Rumah Tangga,Diffuser Aroma,3,195000,585000
INV-71229,2026-05-23,C1348,loyal,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71317,2026-05-23,C1364,champion,Shopee,Jabodetabek,Elektronik,Webcam HD,1,210000,210000
INV-70487,2026-05-23,C1139,champion,TikTok Shop,Jawa Barat,Elektronik,Webcam HD,1,210000,210000
INV-70574,2026-05-24,C1157,loyal,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70449,2026-05-25,C1127,occasional,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70191,2026-05-25,C1054,regular,Tokopedia,Jawa Timur,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71084,2026-05-25,C1305,champion,Offline Store,Sumatera,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70740,2026-05-25,C1207,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70327,2026-05-25,C1090,champion,TikTok Shop,Jabodetabek,Fashion,Dress Casual,3,225000,675000
INV-70078,2026-05-26,C1025,loyal,Offline Store,Jawa Barat,Fashion,Kemeja Linen,4,185000,740000
INV-70260,2026-05-26,C1073,regular,Shopee,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70521,2026-05-26,C1143,onetime,Shopee,Sumatera,Elektronik,Webcam HD,1,210000,210000
INV-70902,2026-05-26,C1253,regular,Tokopedia,Jawa Tengah,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-70754,2026-05-26,C1210,loyal,Tokopedia,Lainnya,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71486,2026-05-27,C1409,loyal,Tokopedia,Jabodetabek,Fashion,Celana Chino,4,195000,780000
INV-71423,2026-05-27,C1393,regular,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70388,2026-05-27,C1111,champion,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71179,2026-05-27,C1334,champion,Shopee,Jawa Tengah,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70245,2026-05-27,C1070,regular,Shopee,Jabodetabek,Makanan,Granola 500g,1,92000,92000
INV-70298,2026-06-01,C1084,loyal,Shopee,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-70476,2026-06-01,C1137,loyal,Shopee,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-71441,2026-06-01,C1396,loyal,Tokopedia,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70694,2026-06-01,C1193,loyal,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70642,2026-06-01,C1174,loyal,TikTok Shop,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-71465,2026-06-02,C1404,loyal,TikTok Shop,Jawa Barat,Elektronik,Power Bank 20K,2,185000,370000
INV-71046,2026-06-02,C1296,loyal,Shopee,Jawa Tengah,Elektronik,Webcam HD,4,210000,840000
INV-70573,2026-06-02,C1156,champion,Shopee,Jawa Barat,Fashion,Dress Casual,2,225000,450000
INV-70778,2026-06-03,C1220,loyal,Tokopedia,Jabodetabek,Fashion,Celana Chino,1,195000,195000
INV-70818,2026-06-05,C1231,loyal,Shopee,Jawa Timur,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-70483,2026-06-05,C1139,champion,Shopee,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71119,2026-06-05,C1312,champion,Shopee,Jawa Barat,Elektronik,Power Bank 20K,1,185000,185000
INV-70612,2026-06-06,C1165,regular,TikTok Shop,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70533,2026-06-06,C1147,regular,Offline Store,Jawa Timur,Kecantikan,Masker Wajah (5s),3,55000,165000
INV-70548,2026-06-07,C1150,champion,Tokopedia,Jabodetabek,Elektronik,Earbuds TWS,3,265000,795000
INV-70154,2026-06-07,C1045,regular,Tokopedia,Jabodetabek,Rumah Tangga,Organizer Laci,1,78000,78000
INV-71088,2026-06-07,C1305,champion,Tokopedia,Jawa Timur,Elektronik,Earbuds TWS,4,265000,1060000
INV-70911,2026-06-07,C1258,regular,TikTok Shop,Jawa Barat,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70043,2026-06-10,C1012,loyal,Tokopedia,Jawa Barat,Fashion,Dress Casual,2,225000,450000
INV-70866,2026-06-10,C1244,regular,Tokopedia,Jabodetabek,Fashion,Dress Casual,1,225000,225000
INV-70135,2026-06-10,C1038,champion,Offline Store,Jabodetabek,Makanan,Granola 500g,2,92000,184000
INV-71552,2026-06-10,C1428,loyal,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71265,2026-06-10,C1358,champion,Tokopedia,Lainnya,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-70173,2026-06-11,C1049,champion,Offline Store,Jawa Barat,Rumah Tangga,Karpet Bulu,2,240000,480000
INV-71175,2026-06-11,C1334,champion,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71553,2026-06-11,C1428,loyal,Tokopedia,Jawa Barat,Kecantikan,Toner Glow,1,88000,88000
INV-70608,2026-06-12,C1165,regular,Shopee,Sumatera,Kecantikan,Masker Wajah (5s),2,55000,110000
INV-71066,2026-06-12,C1301,regular,Offline Store,Jawa Barat,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70110,2026-06-13,C1032,occasional,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,1,135000,135000
INV-71132,2026-06-13,C1322,loyal,Offline Store,Jawa Barat,Rumah Tangga,Diffuser Aroma,2,195000,390000
INV-70687,2026-06-13,C1187,regular,Shopee,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70951,2026-06-13,C1270,regular,Shopee,Sumatera,Makanan,Madu Hutan 250ml,2,110000,220000
INV-71038,2026-06-13,C1294,loyal,TikTok Shop,Jabodetabek,Elektronik,Earbuds TWS,2,265000,530000
INV-71077,2026-06-14,C1302,champion,Offline Store,Jawa Barat,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-70717,2026-06-14,C1199,loyal,Tokopedia,Jawa Timur,Elektronik,Smartwatch,1,450000,450000
INV-70884,2026-06-14,C1247,champion,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70996,2026-06-15,C1287,champion,Shopee,Jawa Timur,Rumah Tangga,Diffuser Aroma,1,195000,195000
INV-71369,2026-06-16,C1378,regular,Shopee,Sumatera,Rumah Tangga,Set Wadah Kedap,4,135000,540000
INV-70529,2026-06-16,C1146,occasional,Shopee,Jabodetabek,Makanan,Granola 500g,1,92000,92000
INV-71231,2026-06-16,C1349,champion,Tokopedia,Lainnya,Rumah Tangga,Diffuser Aroma,1,195000,195000
INV-71237,2026-06-17,C1349,champion,TikTok Shop,Jabodetabek,Makanan,Granola 500g,2,92000,184000
INV-71304,2026-06-18,C1361,champion,Offline Store,Lainnya,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71429,2026-06-18,C1394,loyal,Shopee,Lainnya,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-71521,2026-06-18,C1419,loyal,Offline Store,Jawa Timur,Rumah Tangga,Diffuser Aroma,2,195000,390000
INV-70927,2026-06-18,C1261,champion,TikTok Shop,Jabodetabek,Rumah Tangga,Diffuser Aroma,1,195000,195000
INV-70243,2026-06-18,C1069,loyal,Tokopedia,Jawa Timur,Elektronik,Earbuds TWS,1,265000,265000
INV-71287,2026-06-19,C1359,champion,Shopee,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-70925,2026-06-20,C1261,champion,Shopee,Jabodetabek,Elektronik,Power Bank 20K,1,185000,185000
INV-71013,2026-06-20,C1288,regular,Offline Store,Jabodetabek,Fashion,Kaos Premium,3,95000,285000
INV-71384,2026-06-20,C1383,loyal,TikTok Shop,Sumatera,Rumah Tangga,Karpet Bulu,4,240000,960000
INV-70873,2026-06-21,C1246,champion,TikTok Shop,Jawa Timur,Elektronik,Webcam HD,4,210000,840000
INV-71252,2026-06-21,C1352,loyal,Shopee,Jawa Timur,Fashion,Kemeja Linen,2,185000,370000
INV-70891,2026-06-21,C1250,regular,Shopee,Sumatera,Rumah Tangga,Organizer Laci,4,78000,312000
INV-71068,2026-06-21,C1301,regular,TikTok Shop,Jawa Barat,Elektronik,Power Bank 20K,2,185000,370000
INV-70097,2026-06-23,C1029,champion,TikTok Shop,Jabodetabek,Kecantikan,Masker Wajah (5s),1,55000,55000
INV-71070,2026-06-23,C1302,champion,Shopee,Jabodetabek,Elektronik,Keyboard Mekanik,3,380000,1140000
INV-70002,2026-06-23,C1000,loyal,TikTok Shop,Sumatera,Elektronik,Power Bank 20K,1,185000,185000
INV-70771,2026-06-23,C1215,loyal,Tokopedia,Jabodetabek,Kecantikan,Sunscreen SPF50,2,98000,196000
INV-71477,2026-06-24,C1408,regular,Offline Store,Jabodetabek,Rumah Tangga,Set Wadah Kedap,2,135000,270000
INV-70747,2026-06-25,C1210,loyal,Shopee,Jawa Barat,Fashion,Kaos Premium,1,95000,95000
INV-70908,2026-06-25,C1256,loyal,Tokopedia,Sumatera,Makanan,Granola 500g,3,92000,276000
INV-71394,2026-06-25,C1386,loyal,Offline Store,Jawa Barat,Elektronik,Earbuds TWS,1,265000,265000
INV-70725,2026-06-26,C1202,onetime,Shopee,Lainnya,Rumah Tangga,Set Wadah Kedap,3,135000,405000
INV-71136,2026-06-26,C1322,loyal,Shopee,Jabodetabek,Fashion,Celana Chino,2,195000,390000
INV-70669,2026-06-27,C1184,loyal,Shopee,Jabodetabek,Kecantikan,Lip Tint,3,65000,195000
INV-70130,2026-06-27,C1038,champion,Shopee,Jabodetabek,Rumah Tangga,Diffuser Aroma,4,195000,780000
INV-70311,2026-06-27,C1088,champion,Offline Store,Jawa Tengah,Rumah Tangga,Organizer Laci,2,78000,156000
